algorithm,N,k,comparisons,time,entry_time
radix_sort,705085,80000000,5640680,8.499952793121338,1654660542.3085353
radix_sort,501696,2000000000,5016960,7.7934064865112305,1654660550.2918262
radix_sort,27123,9500,108492,0.15938115119934082,1654660550.5830545
radix_sort,203393,200,610179,0.9065549373626709,1654660551.5032866
radix_sort,379663,9,379663,0.6125879287719727,1654660552.1792903
radix_sort,203393,30000000,1627144,2.4393081665039062,1654660554.7232783
radix_sort,501696,8000,2006784,2.9406633377075195,1654660557.7229087
radix_sort,379663,10,379663,0.621065616607666,1654660558.499103
radix_sort,501696,2000,2006784,2.9331281185150146,1654660561.5404294
radix_sort,338985,9500,1355940,2.0117974281311035,1654660563.69315
radix_sort,596611,30000,2983055,4.525843858718872,1654660568.31958
radix_sort,650848,50,1301696,1.9347641468048096,1654660570.4232433
radix_sort,596611,1400000000,5966110,9.204568862915039,1654660579.8108313
radix_sort,515256,1400000000,5152560,7.839847087860107,1654660587.8251455
radix_sort,271189,20000,1355945,2.079207420349121,1654660590.0462768
radix_sort,515256,8000000000,5152560,7.8899054527282715,1654660598.0169148
radix_sort,583052,95,1166104,1.6648132801055908,1654660599.83016
radix_sort,610170,3000000000,6101700,9.21133804321289,1654660609.212266
radix_sort,406782,950,1220346,1.8542230129241943,1654660611.2294524
radix_sort,189834,500000000,1708506,2.6350257396698,1654660613.9745603
radix_sort,162715,95000000,1301720,1.9585084915161133,1654660615.988127
radix_sort,623729,30000000,4989832,7.469021558761597,1654660623.507215
radix_sort,664407,2000000000,6644070,10.095330715179443,1654660633.778926
radix_sort,13564,500,40692,0.0596613883972168,1654660634.014885
radix_sort,244071,8000,976284,1.4315147399902344,1654660635.4521277
radix_sort,5,5000000,35,0.00010514259338378906,1654660635.5183823
radix_sort,528815,3000000,3701705,5.678772926330566,1654660641.2041702
radix_sort,271189,2000000,1898323,2.8863589763641357,1654660644.2312145
radix_sort,569492,14000,2847460,4.316196918487549,1654660648.6247835
radix_sort,664407,800000,3986442,6.001608610153198,1654660654.7885385
radix_sort,298308,30,596616,0.8312079906463623,1654660655.7983568
radix_sort,650848,80000,3254240,5.094836473464966,1654660660.985874
radix_sort,420341,1050000,2942387,4.455174922943115,1654660665.6216865
radix_sort,542374,20000000,4338992,6.490495443344116,1654660672.2371643
radix_sort,54241,50000,271205,0.4196207523345947,1654660672.804003
radix_sort,216952,2000000,1518664,2.2909064292907715,1654660675.121948
radix_sort,27123,800,81369,0.12049412727355957,1654660675.3027105
radix_sort,81360,500000,488160,0.7199583053588867,1654660676.0315607
radix_sort,474578,8000,1898312,2.8011438846588135,1654660678.8615408
radix_sort,759322,950000000,6833898,10.485325813293457,1654660689.4832222
radix_sort,447459,14,894918,1.2470111846923828,1654660690.934779
radix_sort,40682,95000000,325456,0.468660831451416,1654660691.5261557
radix_sort,664407,50000000,5315256,8.014346837997437,1654660699.5592732
radix_sort,325426,1400000000,3254260,4.85842752456665,1654660704.6010761
radix_sort,366104,1400000000,3661040,5.554608106613159,1654660710.2480695
radix_sort,216952,50,433904,0.6025879383087158,1654660710.9486837
radix_sort,664407,200000,3986442,5.915400505065918,1654660716.9307063
radix_sort,650848,8000000000,6508480,9.875239133834839,1654660726.9897916
radix_sort,108478,30000000,867824,1.3179290294647217,1654660728.4789474
radix_sort,108478,500000000,976302,1.4754250049591064,1654660729.9848745
radix_sort,461019,50,922038,1.3049232959747314,1654660731.3244143
radix_sort,94919,300,284757,0.44620203971862793,1654660731.9000764
radix_sort,149156,9500,596624,0.8911385536193848,1654660732.8193223
radix_sort,420341,950000,2522046,3.750133991241455,1654660736.6112318
radix_sort,216952,1050,867808,1.2605433464050293,1654660737.995233
radix_sort,447459,3000000,3132213,4.729335308074951,1654660742.7897022
radix_sort,623729,800000,3742374,5.680453538894653,1654660748.5952332
radix_sort,162715,105,488145,0.7317116260528564,1654660749.4982262
radix_sort,189834,50000,949170,1.4327096939086914,1654660750.9791026
radix_sort,325426,2000,1301704,1.8899004459381104,1654660752.9242322
radix_sort,122038,300000,732228,1.116595983505249,1654660754.1317089
radix_sort,94919,20000000,759352,1.1211040019989014,1654660755.288407
radix_sort,623729,10,623729,0.9899890422821045,1654660756.3171477
radix_sort,718644,200,2155932,3.278397560119629,1654660759.8201563
radix_sort,230512,50000000,1844096,2.8007757663726807,1654660762.8232315
radix_sort,203393,80,406786,0.5826976299285889,1654660763.4715343
radix_sort,216952,20000000,1735616,2.6126978397369385,1654660766.1457198
radix_sort,352545,95000000,2820360,4.324836254119873,1654660770.5330682
radix_sort,420341,14,840682,1.2143661975860596,1654660771.8469112
radix_sort,216952,14000000,1735616,2.6547534465789795,1654660774.6164885
radix_sort,216952,200000,1301712,1.9233660697937012,1654660776.6002672
radix_sort,284748,14000,1423740,2.1706478595733643,1654660778.832604
radix_sort,216952,1050000000,2169520,3.278355836868286,1654660782.1891756
radix_sort,528815,3000000000,5288150,8.00135087966919,1654660790.2574356
radix_sort,772881,105,2318643,3.4757606983184814,1654660793.8764672
radix_sort,420341,140000000,3783069,5.795441627502441,1654660799.8902678
radix_sort,406782,105000,2440692,3.6365714073181152,1654660803.6454062
radix_sort,515256,20,1030512,1.4701383113861084,1654660805.2327445
radix_sort,393222,5000000000,3932220,5.995609283447266,1654660811.3795354
radix_sort,664407,30000000,5315256,8.035733222961426,1654660819.5275981
radix_sort,637289,95000000,5098312,7.819490432739258,1654660827.5382087
radix_sort,352545,1400000,2467815,3.802022695541382,1654660831.514483
radix_sort,81360,5000000000,813600,1.292179822921753,1654660832.9059808
radix_sort,352545,80000000,2820360,4.369497060775757,1654660837.3042846
radix_sort,67801,300000000,610209,0.9483933448791504,1654660838.3497155
radix_sort,406782,3000,1627128,2.39353084564209,1654660840.7655911
radix_sort,162715,9500000,1139005,1.7147650718688965,1654660842.5897412
radix_sort,650848,1400000000,6508480,9.72105073928833,1654660852.3659499
radix_sort,257630,2000,1030520,1.5139470100402832,1654660854.0616634
radix_sort,800000,1050000000,8000000,11.977457761764526,1654660866.116438
radix_sort,732203,105000000,6589827,10.012936353683472,1654660876.3510387
radix_sort,664407,9,664407,1.1005215644836426,1654660877.662546
radix_sort,176275,8000000000,1762750,2.654215097427368,1654660880.516107
radix_sort,718644,1050,2874576,4.245049715042114,1654660884.8272476
radix_sort,366104,200,1098312,1.6476807594299316,1654660886.678012
radix_sort,284748,9,284748,0.4493715763092041,1654660887.2336912
radix_sort,216952,800000000,1952568,3.0149099826812744,1654660890.327354
radix_sort,81360,80,162720,0.2362072467803955,1654660890.623391
radix_sort,800000,140000000,7200000,11.048983335494995,1654660901.716091
radix_sort,677966,50,1355932,1.9470434188842773,1654660903.887591
radix_sort,772881,10,772881,1.2366743087768555,1654660905.315753
radix_sort,677966,2000,2711864,3.98472261428833,1654660909.511404
radix_sort,135597,1050000,949179,1.4227678775787354,1654660911.1167703
radix_sort,447459,140000000,4027131,6.177030801773071,1654660917.3395553
radix_sort,366104,500,1098312,1.6616485118865967,1654660919.1237404
radix_sort,650848,1050,2603392,3.7840514183044434,1654660923.0248837
radix_sort,596611,800000,3579666,5.361566543579102,1654660928.5747244
radix_sort,420341,105000000,3783069,5.760821580886841,1654660934.4972022
radix_sort,596611,200000000,5369499,9.849316358566284,1654660944.4644775
radix_sort,759322,140000,4555932,6.791316032409668,1654660951.4384432
radix_sort,718644,2000,2874576,4.258804798126221,1654660955.910061
radix_sort,501696,9500000,3511872,5.37066125869751,1654660961.4826443
radix_sort,610170,9500,2440680,3.5970489978790283,1654660965.23032
radix_sort,5,50,10,5.5789947509765625e-05,1654660965.3949065
radix_sort,542374,105000000,4881366,7.479010820388794,1654660972.8815126
radix_sort,108478,9,108478,0.16905856132507324,1654660973.1957624
radix_sort,40682,5000,162728,0.2354748249053955,1654660973.4623797
radix_sort,298308,95000,1491540,2.3696985244750977,1654660975.8518457
radix_sort,461019,2000,1844076,2.7004599571228027,1654660978.6331532
radix_sort,786440,8000000,5505080,8.412622213363647,1654660987.174951
radix_sort,664407,9500000,4650849,7.0961339473724365,1654660994.4967537
radix_sort,352545,5000,1410180,2.0851964950561523,1654660996.7703183
radix_sort,366104,140,1098312,1.676600456237793,1654660998.5511262
radix_sort,596611,30,1193222,1.702709674835205,1654661000.3564317
radix_sort,610170,300000000,5491530,8.430409908294678,1654661008.9652832
radix_sort,786440,140000000,7077960,10.846610069274902,1654661019.995222
radix_sort,230512,50000,1152560,1.750267505645752,1654661021.9640286
radix_sort,406782,105,1220346,1.8179893493652344,1654661023.8461447
radix_sort,461019,500,1383057,2.1236391067504883,1654661026.081046
radix_sort,800000,3000000000,8000000,12.119316816329956,1654661038.3413944
radix_sort,244071,80,488142,0.6964213848114014,1654661039.2601316
radix_sort,325426,80000,1627130,2.4734365940093994,1654661041.8041468
radix_sort,13564,105000,81384,0.1193385124206543,1654661042.014457
radix_sort,461019,14000000,3688152,5.591126441955566,1654661047.6135468
radix_sort,501696,10,501696,0.8151075839996338,1654661048.5623896
radix_sort,772881,105000,4637286,6.865776538848877,1654661055.5721636
radix_sort,216952,10500000,1735616,2.5836291313171387,1654661058.3638227
radix_sort,800000,10500,4000000,6.060806512832642,1654661064.4992425
radix_sort,27123,8000000000,271230,0.39864134788513184,1654661065.117642
radix_sort,338985,140,1016955,1.5187082290649414,1654661066.6506252
radix_sort,759322,20,1518644,2.1383748054504395,1654661068.8968737
radix_sort,800000,5000000,5600000,8.586967706680298,1654661077.707461
radix_sort,338985,2000000000,3389850,5.145191431045532,1654661083.093102
radix_sort,298308,9500,1193232,1.77211594581604,1654661084.9622047
radix_sort,515256,3000000,3606792,5.52974271774292,1654661090.5793743
radix_sort,623729,1050000,4366103,6.677504777908325,1654661097.4085875
radix_sort,257630,10500,1288150,1.96317720413208,1654661099.5425825
radix_sort,664407,80000,3322035,5.062365770339966,1654661104.6873732
radix_sort,474578,2000000000,4745780,7.1837477684021,1654661112.0513072
radix_sort,569492,50000000,4555936,6.899043798446655,1654661119.0814319
radix_sort,691526,200,2074578,3.1277992725372314,1654661122.3686178
radix_sort,542374,5000,2169496,3.2421979904174805,1654661125.8106248
radix_sort,555933,1050000000,5559330,8.835214853286743,1654661134.798826
radix_sort,772881,10500000,6183048,9.754406213760376,1654661144.7364447
radix_sort,759322,95000000,6074576,9.214287757873535,1654661154.1709306
radix_sort,94919,950,284757,0.4322025775909424,1654661154.8110838
radix_sort,108478,200000000,976302,1.4820787906646729,1654661156.3208427
radix_sort,406782,2000,1627128,2.389601230621338,1654661158.7411
radix_sort,67801,500,203403,0.30716395378112793,1654661159.1564016
radix_sort,13564,200,40692,0.060160160064697266,1654661159.2341237
radix_sort,691526,300000,4149156,6.183612108230591,1654661165.4368057
radix_sort,149156,1050000000,1491560,2.2349624633789062,1654661167.8608637
radix_sort,149156,95,298312,0.4310884475708008,1654661168.3344805
radix_sort,352545,140000000,3172905,5.040688753128052,1654661173.4233224
radix_sort,800000,1050000,5600000,8.668395280838013,1654661182.2113135
radix_sort,461019,105000000,4149171,6.3057239055633545,1654661188.734976
radix_sort,122038,5000,488152,0.7096652984619141,1654661189.5658321
radix_sort,176275,1400000000,1762750,2.637481689453125,1654661192.2396843
radix_sort,406782,5000000,2847474,4.381969928741455,1654661196.6767771
radix_sort,610170,10500000,4881360,7.360654830932617,1654661204.1543655
radix_sort,664407,105000000,5979663,9.098895072937012,1654661213.424361
radix_sort,81360,105,244080,0.368410587310791,1654661213.9683552
radix_sort,732203,500000,4393218,6.51002311706543,1654661220.5085742
radix_sort,596611,10,596611,0.9321153163909912,1654661221.6469402
radix_sort,311867,9500000,2183069,3.3279361724853516,1654661225.1409109
radix_sort,298308,105000,1789848,2.6395580768585205,1654661227.865267
radix_sort,772881,1400,3091524,4.535208463668823,1654661232.4929013
radix_sort,13564,950000,81384,0.13327527046203613,1654661232.8315842
radix_sort,5,95000,25,0.00020074844360351562,1654661232.8366392
radix_sort,542374,105000,3254244,4.777408599853516,1654661237.621651
radix_sort,433900,105000,2603400,3.849698781967163,1654661241.616796
radix_sort,406782,300,1220346,1.8363759517669678,1654661243.5766137
radix_sort,705085,500000000,6345765,9.79501485824585,1654661253.4874434
radix_sort,705085,30000000,5640680,8.409284114837646,1654661262.093677
radix_sort,257630,50,515260,0.7350239753723145,1654661263.0237947
radix_sort,759322,30,1518644,2.150677442550659,1654661265.2585874
radix_sort,664407,300000,3986442,5.948161840438843,1654661271.4256659
radix_sort,461019,300,1383057,2.092010259628296,1654661273.7006845
radix_sort,189834,1400000000,1898340,2.8432817459106445,1654661276.6692855
radix_sort,664407,300,1993221,3.0226240158081055,1654661279.7570546
radix_sort,515256,80000,2576280,3.908707618713379,1654661283.8531804
radix_sort,338985,3000,1355940,1.9534854888916016,1654661285.9460752
radix_sort,176275,800000000,1586475,2.3961591720581055,1654661288.4361205
radix_sort,325426,300000000,2928834,4.42485785484314,1654661292.9143732
radix_sort,94919,950000,569514,0.8281309604644775,1654661293.8287723
radix_sort,583052,80,1166104,1.6384904384613037,1654661295.5028863
radix_sort,691526,3000,2766104,3.9827070236206055,1654661299.6504297
radix_sort,284748,80000,1423740,2.141918420791626,1654661301.9748573
radix_sort,800000,14,1600000,2.2295472621917725,1654661304.291991
radix_sort,40682,50000000,325456,0.47678351402282715,1654661304.9814112
radix_sort,664407,14000000,5315256,8.343484878540039,1654661313.3417027
radix_sort,474578,20,949156,1.4156720638275146,1654661314.9408736
radix_sort,244071,2000,976284,1.4147555828094482,1654661316.4898422
radix_sort,488137,50000,2440685,3.7227468490600586,1654661320.2848568
radix_sort,81360,9,81360,0.13164687156677246,1654661320.546271
radix_sort,718644,50,1437288,2.0137343406677246,1654661322.5911248
radix_sort,135597,50,271194,0.39835166931152344,1654661323.1788905
radix_sort,216952,200,650856,0.9645740985870361,1654661324.181848
radix_sort,569492,1050,2277968,3.290706157684326,1654661327.5464888
radix_sort,379663,50000000,3037304,4.572891473770142,1654661332.2765498
radix_sort,393222,105000,2359332,3.4640157222747803,1654661335.8450785
radix_sort,555933,95000000,4447464,6.707613706588745,1654661342.6661487
radix_sort,135597,5000000000,1355970,2.0456807613372803,1654661344.8626592
radix_sort,298308,3000000000,2983080,4.523661136627197,1654661349.427442
radix_sort,772881,800000000,6955929,10.670120000839233,1654661360.1891081
radix_sort,637289,140,1911867,2.891411304473877,1654661363.3071508
radix_sort,189834,1400,759336,1.0917243957519531,1654661364.5742214
radix_sort,149156,950000000,1342404,2.03003191947937,1654661366.6551554
radix_sort,54241,105,162723,0.24351167678833008,1654661366.939842
radix_sort,203393,2000000,1423751,2.1533358097076416,1654661369.1113355
radix_sort,772881,14000,3864405,5.813009738922119,1654661374.9834123
radix_sort,379663,200,1138989,1.7093210220336914,1654661376.901479
radix_sort,284748,2000000000,2847480,4.332327842712402,1654661381.3368416
radix_sort,284748,800000000,2562732,3.9407176971435547,1654661385.3580933
radix_sort,759322,20000,3796610,5.730127334594727,1654661391.183165
radix_sort,366104,140000000,3294936,5.0622241497039795,1654661396.4572496
radix_sort,555933,80000,2779665,4.2185893058776855,1654661400.782948
radix_sort,583052,50,1166104,1.647240400314331,1654661402.5795698
radix_sort,800000,9,800000,1.2641353607177734,1654661404.016574
radix_sort,338985,200000000,3050865,4.629472017288208,1654661408.8622653
radix_sort,664407,2000,2657628,3.8835220336914062,1654661412.8411343
radix_sort,650848,10500,3254240,4.919897794723511,1654661417.9522762
radix_sort,772881,950000000,6955929,10.747421264648438,1654661428.8904412
radix_sort,366104,14000,1830520,2.7561113834381104,1654661431.8530319
radix_sort,555933,30,1111866,1.6530952453613281,1654661433.608196
radix_sort,623729,2000,2494916,3.648379325866699,1654661437.4150329
radix_sort,677966,500000000,6101694,9.395520210266113,1654661446.9833057
radix_sort,745763,30000000,5966104,9.544973611831665,1654661456.7172132
radix_sort,311867,10,311867,0.49121689796447754,1654661457.4199862
radix_sort,257630,8000,1030520,1.5342299938201904,1654661459.038634
radix_sort,13564,200000,81384,0.12303471565246582,1654661459.2316322
radix_sort,718644,30,1437288,2.0525460243225098,1654661461.2968326
radix_sort,515256,9500,2061024,3.074080228805542,1654661464.575433
radix_sort,176275,300,528825,0.7908644676208496,1654661465.5068357
radix_sort,623729,20,1247458,1.7860972881317139,1654661467.3510416
radix_sort,583052,8000000,4081364,6.440204858779907,1654661473.9604301
radix_sort,13564,14000000,108512,0.1622614860534668,1654661474.2790265
radix_sort,420341,8000000000,4203410,6.540059328079224,1654661480.8269606
radix_sort,650848,300000,3905088,5.822504997253418,1654661486.7740862
radix_sort,81360,10,81360,0.12944769859313965,1654661487.0758374
radix_sort,338985,200,1016955,1.5317020416259766,1654661488.6335716
radix_sort,433900,9,433900,0.6739399433135986,1654661489.4129963
radix_sort,583052,500000000,5247468,8.111448764801025,1654661497.6435707
radix_sort,13564,2000000,94948,0.14781451225280762,1654661497.9466789
radix_sort,542374,1050000,3796618,5.826587915420532,1654661503.793231
radix_sort,284748,95,569496,0.8174474239349365,1654661504.7607687
radix_sort,583052,105,1749156,2.6286816596984863,1654661507.4784453
radix_sort,40682,1400,162728,0.2557826042175293,1654661507.8932502
radix_sort,216952,300,650856,0.9983663558959961,1654661508.9083455
radix_sort,474578,140000000,4271202,6.5513756275177,1654661515.5285003
radix_sort,705085,14000000,5640680,8.462250471115112,1654661524.1277075
radix_sort,691526,9,691526,1.0819299221038818,1654661525.4146833
radix_sort,501696,50000000,4013568,6.037655830383301,1654661531.6423035
radix_sort,474578,500,1423734,2.1629722118377686,1654661533.964975
radix_sort,311867,800,935601,1.4102120399475098,1654661535.5033543
radix_sort,135597,30000000,1084776,1.6267716884613037,1654661537.212854
radix_sort,583052,140000000,5247468,8.03367304801941,1654661545.2974925
radix_sort,338985,500000,2033910,3.0608723163604736,1654661548.5151832
radix_sort,623729,8000000000,6237290,9.535051107406616,1654661558.148376
radix_sort,732203,20000,3661015,5.587251424789429,1654661563.918636
radix_sort,569492,95,1138984,1.650177001953125,1654661565.7750762
radix_sort,745763,10,745763,1.1941161155700684,1654661567.136447
radix_sort,461019,9500000,3227133,5.042818307876587,1654661572.3880653
radix_sort,718644,500,2155932,3.3289711475372314,1654661575.8450408
radix_sort,745763,200000000,6711867,10.296030282974243,1654661586.3529446
radix_sort,135597,95,271194,0.40543556213378906,1654661586.9587681
radix_sort,650848,9500,2603392,3.881324529647827,1654661590.892135
radix_sort,732203,300000,4393218,6.5618438720703125,1654661597.6440415
radix_sort,583052,1400,2332208,3.426621675491333,1654661601.2906375
radix_sort,176275,9500000,1233925,1.919684648513794,1654661603.3723636
radix_sort,786440,20000,3932200,6.025164604187012,1654661609.4657943
radix_sort,352545,500000000,3172905,4.946867227554321,1654661614.625083
radix_sort,555933,9500,2223732,3.306971788406372,1654661618.0378826
radix_sort,135597,500000,813582,1.2123544216156006,1654661619.401286
radix_sort,569492,500,1708476,2.6183393001556396,1654661622.0614927
radix_sort,135597,200,406791,0.6353743076324463,1654661622.8509727
radix_sort,176275,1400,705100,1.0293102264404297,1654661623.9213753
radix_sort,718644,3000,2874576,4.248332977294922,1654661628.2305248
radix_sort,94919,5000000000,949190,1.4249317646026611,1654661629.8485403
radix_sort,718644,9500000,5030508,7.806053161621094,1654661637.7016602
radix_sort,393222,5000000,2752554,4.217255353927612,1654661642.144053
radix_sort,637289,14000000,5098312,7.6788904666900635,1654661649.9332767
radix_sort,745763,5000000000,7457630,11.250954151153564,1654661661.3786314
radix_sort,162715,800000000,1464435,2.193500280380249,1654661663.7708504
radix_sort,705085,95000000,5640680,8.60451626777649,1654661672.433756
radix_sort,677966,200000,4067796,6.021580457687378,1654661678.6499972
radix_sort,677966,30000000,5423728,8.17071008682251,1654661687.0274353
radix_sort,13564,14,27128,0.04018354415893555,1654661687.2535946
radix_sort,623729,20000000,4989832,7.557652711868286,1654661694.8288195
radix_sort,488137,500,1464411,2.2190239429473877,1654661697.2240741
radix_sort,501696,300000000,4515264,6.937982797622681,1654661704.3058383
radix_sort,474578,105000,2847468,4.241249084472656,1654661708.687513
radix_sort,542374,9500000,3796618,5.798114776611328,1654661714.6284897
radix_sort,583052,800000000,5247468,7.955895662307739,1654661722.7372952
radix_sort,176275,5000000,1233925,1.8458421230316162,1654661724.7693076
radix_sort,338985,30000000,2711880,4.025006532669067,1654661728.8435514
radix_sort,122038,3000,488152,0.7009458541870117,1654661729.6406355
radix_sort,406782,140000,2440692,3.6217617988586426,1654661733.3048525
radix_sort,271189,500000,1627134,2.401514768600464,1654661735.8161464
radix_sort,203393,500000000,1830537,2.7888474464416504,1654661738.679536
radix_sort,162715,140000,976290,1.4392807483673096,1654661740.1778247
radix_sort,732203,300,2196609,3.2902438640594482,1654661743.5266576
radix_sort,311867,200000000,2806803,4.3031005859375,1654661748.032313
radix_sort,515256,2000000000,5152560,7.78911566734314,1654661755.9070485
radix_sort,325426,200000,1952556,2.919926166534424,1654661758.9690244
radix_sort,379663,20000,1898315,2.8906071186065674,1654661761.9545965
radix_sort,216952,30,433904,0.6067616939544678,1654661762.6640797
radix_sort,122038,800000,732228,1.1183316707611084,1654661763.8412173
radix_sort,677966,105000,4067796,5.994232416152954,1654661769.8765082
radix_sort,393222,200000,2359332,3.5203213691711426,1654661773.581821
radix_sort,203393,200000000,1830537,2.760552167892456,1654661776.4495368
radix_sort,189834,1050000,1328838,2.04610013961792,1654661778.5543957
radix_sort,488137,1400000000,4881370,7.3154616355896,1654661785.9289093
radix_sort,54241,500,162723,0.23603081703186035,1654661786.2951934
radix_sort,271189,800000000,2440701,3.7446858882904053,1654661790.0587292
radix_sort,244071,1050000,1708497,2.562721014022827,1654661792.6995134
radix_sort,162715,14000,813575,1.225696325302124,1654661794.0101924
radix_sort,732203,800000,4393218,6.488606929779053,1654661800.5511088
radix_sort,94919,30,189838,0.267261266708374,1654661801.0157678
radix_sort,338985,50,677970,0.9748938083648682,1654661802.0210822
radix_sort,189834,9,189834,0.30411291122436523,1654661802.4173098
radix_sort,501696,500000000,4515264,6.8803675174713135,1654661809.3503203
radix_sort,311867,3000000000,3118670,4.676717519760132,1654661814.1643116
radix_sort,108478,50000,542390,0.8121094703674316,1654661815.0611312
radix_sort,718644,300000,4311864,6.409742832183838,1654661821.5184867
radix_sort,528815,5000,2115260,3.125751495361328,1654661824.8470705
radix_sort,338985,30,677970,0.9627196788787842,1654661825.9562316
radix_sort,664407,105,1993221,2.974524974822998,1654661829.0315602
radix_sort,94919,800,284757,0.4217946529388428,1654661829.6269374
radix_sort,786440,800,2359320,3.55545973777771,1654661833.2194924
radix_sort,759322,140,2277966,3.432304620742798,1654661836.8780584
radix_sort,176275,95000,881375,1.3486909866333008,1654661838.42983
radix_sort,488137,140,1464411,2.199044942855835,1654661840.68903
radix_sort,352545,300,1057635,1.6012649536132812,1654661842.4272616
radix_sort,732203,9500000,5125421,7.851399660110474,1654661850.392224
radix_sort,732203,1400000,5125421,7.838169574737549,1654661858.4401767
radix_sort,108478,200000,650868,0.9536769390106201,1654661859.5921519
radix_sort,705085,95000,3525425,5.335753440856934,1654661864.970256
radix_sort,27123,140,81369,0.11993885040283203,1654661865.2778378
radix_sort,108478,8000,433912,0.6217083930969238,1654661865.9088268
radix_sort,284748,300000000,2562732,3.91045880317688,1654661869.8552675
radix_sort,13564,8000000000,135640,0.19980597496032715,1654661870.1365113
radix_sort,352545,30000,1762725,2.683577537536621,1654661872.8262162
radix_sort,203393,1400000,1423751,2.1673645973205566,1654661875.0946262
radix_sort,284748,9500000,1993236,3.052419900894165,1654661878.2068007
radix_sort,230512,10500000,1844096,2.739638328552246,1654661881.0258973
radix_sort,555933,1050,2223732,3.253303289413452,1654661884.354133
radix_sort,637289,20000000,5098312,7.736281156539917,1654661892.257259
radix_sort,583052,500,1749156,2.667667865753174,1654661895.0986078
radix_sort,718644,300000000,6467796,9.86508584022522,1654661905.1349795
radix_sort,67801,80000,339005,0.4987833499908447,1654661905.824674
radix_sort,528815,950000,3172890,4.72751522064209,1654661910.5737803
radix_sort,623729,14,1247458,1.7443890571594238,1654661912.465437
radix_sort,691526,140000000,6223734,9.546411514282227,1654661922.1968586
radix_sort,271189,9,271189,0.4441101551055908,1654661922.8302672
radix_sort,393222,2000000,2752554,4.18750524520874,1654661927.09426
radix_sort,515256,50000000,4122048,6.224153995513916,1654661933.4262033
radix_sort,94919,30000000,759352,1.1467938423156738,1654661934.7074094
radix_sort,650848,95,1301696,1.842132568359375,1654661936.5839047
radix_sort,122038,2000000,854266,1.2783362865447998,1654661938.0320942
radix_sort,637289,14000,3186445,4.83096981048584,1654661942.9060173
radix_sort,298308,10500000,2386464,3.5844602584838867,1654661946.6692424
radix_sort,189834,105000,1139004,1.6685609817504883,1654661948.4162707
radix_sort,311867,1050,1247468,1.8002512454986572,1654661950.2753634
radix_sort,149156,105000,894936,1.3262548446655273,1654661951.686235
radix_sort,637289,200000000,5735601,8.735921859741211,1654661960.469846
radix_sort,596611,20000000,4772888,7.152627468109131,1654661967.802981
radix_sort,311867,30000,1559335,2.321218252182007,1654661970.2828157
radix_sort,650848,5000000000,6508480,9.785136699676514,1654661980.167614
radix_sort,732203,500,2196609,3.320406913757324,1654661983.666899
radix_sort,176275,20,352550,0.4935619831085205,1654661984.3618572
radix_sort,732203,3000,2928812,4.314661979675293,1654661988.7390072
radix_sort,257630,50000,1288150,1.9634180068969727,1654661990.9051416
radix_sort,542374,800,1627122,2.4968976974487305,1654661993.4797084
radix_sort,433900,5000000,3037300,4.6348700523376465,1654661998.2676175
radix_sort,745763,105000,4474578,6.628249406814575,1654662005.0232484
radix_sort,488137,800000000,4393233,6.764325857162476,1654662011.9960845
radix_sort,257630,200000,1545780,2.270777463912964,1654662014.399151
radix_sort,637289,200000,3823734,5.697695732116699,1654662020.1740417
radix_sort,94919,20,189838,0.264132022857666,1654662020.6091235
radix_sort,772881,800000,4637286,6.901623249053955,1654662027.5496287
radix_sort,772881,1050,3091524,4.500436067581177,1654662032.3006213
radix_sort,176275,140000,1057650,1.6029767990112305,1654662034.1267378
radix_sort,135597,80,271194,0.3874382972717285,1654662034.5634136
radix_sort,366104,8000000,2562728,3.916335105895996,1654662038.5199234
radix_sort,542374,30000,2711870,4.05103063583374,1654662042.6718235
radix_sort,311867,105000000,2806803,4.2775962352752686,1654662047.0955126
radix_sort,108478,105,325434,0.4770987033843994,1654662047.655218
radix_sort,528815,300000,3172890,4.638463497161865,1654662052.3349571
radix_sort,745763,1050,2983052,4.305201768875122,1654662056.7953782
radix_sort,244071,5000,976284,1.422896385192871,1654662058.4188378
radix_sort,800000,800,2400000,3.6257777214050293,1654662062.1200838
radix_sort,474578,950000,2847468,4.2088048458099365,1654662066.5422707
radix_sort,488137,20000,2440685,3.6146481037139893,1654662070.2906606
radix_sort,67801,8000000000,678010,1.0384571552276611,1654662071.4556503
radix_sort,94919,1050000,664433,1.0348951816558838,1654662072.510916
radix_sort,393222,140000000,3538998,5.317349433898926,1654662077.8641195
radix_sort,311867,140000000,2806803,4.250468015670776,1654662082.2443929
radix_sort,732203,300000000,6589827,10.157102346420288,1654662092.5049193
radix_sort,352545,200000,2115270,3.1854543685913086,1654662095.892311
radix_sort,555933,10500000,4447464,6.644699573516846,1654662102.6386223
radix_sort,366104,105000000,3294936,5.054584503173828,1654662107.8501053
radix_sort,176275,3000000000,1762750,2.6431970596313477,1654662110.5931635
radix_sort,5,140000,25,8.511543273925781e-05,1654662110.6418219
radix_sort,650848,95000,3254240,4.940364122390747,1654662115.5911915
radix_sort,488137,20,976274,1.3717014789581299,1654662117.145209
radix_sort,284748,1400000000,2847480,4.28504490852356,1654662121.5657043
radix_sort,718644,10500000,5749152,8.576232671737671,1654662130.2315176
radix_sort,189834,300000,1139004,1.7047450542449951,1654662132.1364508
radix_sort,488137,9500000,3416959,5.211018800735474,1654662137.408476
